BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Humidity),P2(WindSpeed),P3(Temp),P4(CloudCover),P5(Rain),P6(SolarIrradiation),generation
1,2019,2,10,10,1,24,1,0.1,3,0,1.37,7.6
1,2019,2,10,10,2,24,1,0.1,3,0,1.37,10.4
1,2019,2,10,10,3,24,1,0.1,3,0,1.37,8.8
1,2019,2,10,11,0,24,1,0.1,3,0,1.37,7.6
1,2019,2,10,11,1,23,1,1.6,3,0,1.29,7.6
1,2019,2,10,11,2,23,1,1.6,3,0,1.29,6.8
1,2019,2,10,11,3,23,1,1.6,3,0,1.29,6.8
1,2019,2,10,12,0,23,1,1.6,3,0,1.29,5.6
1,2019,2,10,12,1,24,1.2,2.6,3,0,1.35,6
1,2019,2,10,12,2,24,1.2,2.6,3,0,1.35,9.2
1,2019,2,10,12,3,24,1.2,2.6,3,0,1.35,12.8
1,2019,2,10,13,0,24,1.2,2.6,3,0,1.35,13.2
1,2019,2,10,13,1,31,1,3.7,4,0,1.19,6.8
1,2019,2,10,13,2,31,1,3.7,4,0,1.19,6
1,2019,2,10,13,3,31,1,3.7,4,0,1.19,4.8
1,2019,2,10,14,0,31,1,3.7,4,0,1.19,6.4
1,2019,2,10,14,1,32,0.8,4.5,4,0,0.88,4.4
1,2019,2,10,14,2,32,0.8,4.5,4,0,0.88,4.4
1,2019,2,10,14,3,32,0.8,4.5,4,0,0.88,6.4
1,2019,2,10,15,0,32,0.8,4.5,4,0,0.88,4.8
1,2019,2,10,15,1,38,1.9,4.2,4,0,0.53,2.4
1,2019,2,10,15,2,38,1.9,4.2,4,0,0.53,2.4
1,2019,2,10,15,3,38,1.9,4.2,4,0,0.53,2
1,2019,2,10,16,0,38,1.9,4.2,4,0,0.53,1.6
1,2019,2,10,16,1,38,0.7,4.2,4,0,0.25,1.6
1,2019,2,10,16,2,38,0.7,4.2,4,0,0.25,0.8
1,2019,2,10,16,3,38,0.7,4.2,4,0,0.25,0.8
1,2019,2,10,17,0,38,0.7,4.2,4,0,0.25,0.4
1,2019,2,10,17,1,38,1.2,4,4,0,0.03,0.4
1,2019,2,10,17,2,38,1.2,4,4,0,0.03,0
1,2019,2,10,17,3,38,1.2,4,4,0,0.03,0
1,2019,2,10,18,0,38,1.2,4,4,0,0.03,0
1,2019,2,10,18,1,29,1.9,3.5,4,0,0,0
1,2019,2,10,18,2,29,1.9,3.5,4,0,0,0
1,2019,2,10,18,3,29,1.9,3.5,4,0,0,0
1,2019,2,10,19,0,29,1.9,3.5,4,0,0,0
1,2019,2,10,19,1,29,1.2,3.3,4,0,0,0
1,2019,2,10,19,2,29,1.2,3.3,4,0,0,0
1,2019,2,10,19,3,29,1.2,3.3,4,0,0,0
1,2019,2,10,20,0,29,1.2,3.3,4,0,0,0
1,2019,2,10,20,1,30,1.1,3.1,4,0,0,0
1,2019,2,10,20,2,30,1.1,3.1,4,0,0,0
1,2019,2,10,20,3,30,1.1,3.1,4,0,0,0
1,2019,2,10,21,0,30,1.1,3.1,4,0,0,0
1,2019,2,10,21,1,29,2,3.3,4,0,0,0
1,2019,2,10,21,2,29,2,3.3,4,0,0,0
1,2019,2,10,21,3,29,2,3.3,4,0,0,0
1,2019,2,10,22,0,29,2,3.3,4,0,0,0
1,2019,2,10,22,1,32,2.1,2.6,4,0,0,0
1,2019,2,10,22,2,32,2.1,2.6,4,0,0,0
1,2019,2,10,22,3,32,2.1,2.6,4,0,0,0
1,2019,2,10,23,0,32,2.1,2.6,4,0,0,0
1,2019,2,10,23,1,32,2.1,2.6,4,0,0,0
1,2019,2,10,23,2,32,2.1,2.6,4,0,0,0
1,2019,2,10,23,3,32,2.1,2.6,4,0,0,0
1,2019,2,11,0,0,32,2.1,2.6,4,0,0,0
1,2019,2,11,0,1,27,3.5,1.4,4,0,0,0
1,2019,2,11,0,2,27,3.5,1.4,4,0,0,0
1,2019,2,11,0,3,27,3.5,1.4,4,0,0,0
1,2019,2,11,1,0,27,3.5,1.4,4,0,0,0
1,2019,2,11,1,1,31,3.4,0.8,4,0,0,0
1,2019,2,11,1,2,31,3.4,0.8,4,0,0,0
1,2019,2,11,1,3,31,3.4,0.8,4,0,0,0
1,2019,2,11,2,0,31,3.4,0.8,4,0,0,0
1,2019,2,11,2,1,34,4.2,0.2,1,0,0,0
1,2019,2,11,2,2,34,4.2,0.2,1,0,0,0
1,2019,2,11,2,3,34,4.2,0.2,1,0,0,0
1,2019,2,11,3,0,34,4.2,0.2,1,0,0,0
1,2019,2,11,3,1,37,3.1,-0.5,1,0,0,0
1,2019,2,11,3,2,37,3.1,-0.5,1,0,0,0
1,2019,2,11,3,3,37,3.1,-0.5,1,0,0,0
1,2019,2,11,4,0,37,3.1,-0.5,1,0,0,0
1,2019,2,11,4,1,33,3.4,-1.2,2,0,0,0
1,2019,2,11,4,2,33,3.4,-1.2,2,0,0,0
1,2019,2,11,4,3,33,3.4,-1.2,2,0,0,0
1,2019,2,11,5,0,33,3.4,-1.2,2,0,0,0
1,2019,2,11,5,1,29,4.6,-1.8,1,0,0,0
1,2019,2,11,5,2,29,4.6,-1.8,1,0,0,0
1,2019,2,11,5,3,29,4.6,-1.8,1,0,0,0
1,2019,2,11,6,0,29,4.6,-1.8,1,0,0,0
1,2019,2,11,6,1,30,3.6,-2.7,1,0,0,0
1,2019,2,11,6,2,30,3.6,-2.7,1,0,0,0
1,2019,2,11,6,3,30,3.6,-2.7,1,0,0,0
1,2019,2,11,7,0,30,3.6,-2.7,1,0,0,0
1,2019,2,11,7,1,30,3.6,-2.7,1,0,0,0.4
1,2019,2,11,7,2,30,3.6,-2.7,1,0,0,0
1,2019,2,11,7,3,30,3.6,-2.7,1,0,0,0.8
1,2019,2,11,8,0,30,3.6,-2.7,1,0,0,2
1,2019,2,11,8,1,35,4.9,-2,1,0,0.61,3.2
1,2019,2,11,8,2,35,4.9,-2,1,0,0.61,4.8
1,2019,2,11,8,3,35,4.9,-2,1,0,0.61,6
1,2019,2,11,9,0,35,4.9,-2,1,0,0.61,7.2
1,2019,2,11,9,1,27,5.8,-1.3,1,0,1.28,8.8
1,2019,2,11,9,2,27,5.8,-1.3,1,0,1.28,9.6
1,2019,2,11,9,3,27,5.8,-1.3,1,0,1.28,10.8
1,2019,2,11,10,0,27,5.8,-1.3,1,0,1.28,12
1,2019,2,11,10,1,27,5.6,0.2,1,0,1.86,12.8
1,2019,2,11,10,2,27,5.6,0.2,1,0,1.86,14
1,2019,2,11,10,3,27,5.6,0.2,1,0,1.86,14.8
1,2019,2,11,11,0,27,5.6,0.2,1,0,1.86,15.2
1,2019,2,11,11,1,24,5.9,1.1,1,0,2.27,15.6
1,2019,2,11,11,2,24,5.9,1.1,1,0,2.27,16
1,2019,2,11,11,3,24,5.9,1.1,1,0,2.27,16.8
1,2019,2,11,12,0,24,5.9,1.1,1,0,2.27,16.8
1,2019,2,11,12,1,21,4.3,3.5,1,0,2.45,17.6
1,2019,2,11,12,2,21,4.3,3.5,1,0,2.45,17.6
1,2019,2,11,12,3,21,4.3,3.5,1,0,2.45,18.4
1,2019,2,11,13,0,21,4.3,3.5,1,0,2.45,17.6
1,2019,2,11,13,1,20,4.8,3.5,1,0,2.39,17.6
1,2019,2,11,13,2,20,4.8,3.5,1,0,2.39,16.8
1,2019,2,11,13,3,20,4.8,3.5,1,0,2.39,16.4
1,2019,2,11,14,0,20,4.8,3.5,1,0,2.39,15.6
1,2019,2,11,14,1,19,4.8,3.4,1,0,2.04,14.8
1,2019,2,11,14,2,19,4.8,3.4,1,0,2.04,14.4
1,2019,2,11,14,3,19,4.8,3.4,1,0,2.04,14
1,2019,2,11,15,0,19,4.8,3.4,1,0,2.04,12.4
1,2019,2,11,15,1,20,4.1,4.5,1,0,1.5,12
1,2019,2,11,15,2,20,4.1,4.5,1,0,1.5,10.8
1,2019,2,11,15,3,20,4.1,4.5,1,0,1.5,9.6
1,2019,2,11,16,0,20,4.1,4.5,1,0,1.5,8.4
1,2019,2,11,16,1,22,4.3,3.8,1,0,0.85,7.2
1,2019,2,11,16,2,22,4.3,3.8,1,0,0.85,5.6
1,2019,2,11,16,3,22,4.3,3.8,1,0,0.85,4
1,2019,2,11,17,0,22,4.3,3.8,1,0,0.85,3.2
1,2019,2,11,17,1,24,3.6,3,1,0,0.18,1.6
1,2019,2,11,17,2,24,3.6,3,1,0,0.18,0.8
1,2019,2,11,17,3,24,3.6,3,1,0,0.18,0.4
1,2019,2,11,18,0,24,3.6,3,1,0,0.18,0
1,2019,2,11,18,1,26,3.1,2.5,2,0,0,0
1,2019,2,11,18,2,26,3.1,2.5,2,0,0,0
1,2019,2,11,18,3,26,3.1,2.5,2,0,0,0
1,2019,2,11,19,0,26,3.1,2.5,2,0,0,0
1,2019,2,11,19,1,27,2.4,1.8,2,0,0,0
1,2019,2,11,19,2,27,2.4,1.8,2,0,0,0
1,2019,2,11,19,3,27,2.4,1.8,2,0,0,0
1,2019,2,11,20,0,27,2.4,1.8,2,0,0,0
1,2019,2,11,20,1,29,1.1,0.9,2,0,0,0
1,2019,2,11,20,2,29,1.1,0.9,2,0,0,0
1,2019,2,11,20,3,29,1.1,0.9,2,0,0,0
1,2019,2,11,21,0,29,1.1,0.9,2,0,0,0
1,2019,2,11,21,1,30,0.7,0.9,3,0,0,0
1,2019,2,11,21,2,30,0.7,0.9,3,0,0,0
1,2019,2,11,21,3,30,0.7,0.9,3,0,0,0
1,2019,2,11,22,0,30,0.7,0.9,3,0,0,0
1,2019,2,11,22,1,29,0.9,-0.2,1,0,0,0
1,2019,2,11,22,2,29,0.9,-0.2,1,0,0,0
1,2019,2,11,22,3,29,0.9,-0.2,1,0,0,0
1,2019,2,11,23,0,29,0.9,-0.2,1,0,0,0
1,2019,2,11,23,1,29,0.9,-0.2,1,0,0,0
1,2019,2,11,23,2,29,0.9,-0.2,1,0,0,0
1,2019,2,11,23,3,29,0.9,-0.2,1,0,0,0
1,2019,2,12,0,0,29,0.9,-0.2,1,0,0,0
1,2019,2,12,0,1,29,2.2,-0.7,1,0,0,0
1,2019,2,12,0,2,29,2.2,-0.7,1,0,0,0
1,2019,2,12,0,3,29,2.2,-0.7,1,0,0,0
1,2019,2,12,1,0,29,2.2,-0.7,1,0,0,0
1,2019,2,12,1,1,33,1.3,-2,1,0,0,0
1,2019,2,12,1,2,33,1.3,-2,1,0,0,0
1,2019,2,12,1,3,33,1.3,-2,1,0,0,0
1,2019,2,12,2,0,33,1.3,-2,1,0,0,0
1,2019,2,12,2,1,44,0.4,-3.3,1,0,0,0
1,2019,2,12,2,2,44,0.4,-3.3,1,0,0,0
1,2019,2,12,2,3,44,0.4,-3.3,1,0,0,0
1,2019,2,12,3,0,44,0.4,-3.3,1,0,0,0
1,2019,2,12,3,1,43,0.5,-3.6,1,0,0,0
1,2019,2,12,3,2,43,0.5,-3.6,1,0,0,0
1,2019,2,12,3,3,43,0.5,-3.6,1,0,0,0
1,2019,2,12,4,0,43,0.5,-3.6,1,0,0,0
1,2019,2,12,4,1,45,1,-3.7,1,0,0,0
1,2019,2,12,4,2,45,1,-3.7,1,0,0,0
1,2019,2,12,4,3,45,1,-3.7,1,0,0,0
1,2019,2,12,5,0,45,1,-3.7,1,0,0,0
1,2019,2,12,5,1,42,0.2,-3.2,1,0,0,0
1,2019,2,12,5,2,42,0.2,-3.2,1,0,0,0
1,2019,2,12,5,3,42,0.2,-3.2,1,0,0,0
1,2019,2,12,6,0,42,0.2,-3.2,1,0,0,0
1,2019,2,12,6,1,49,0.7,-4.5,1,0,0,0
1,2019,2,12,6,2,49,0.7,-4.5,1,0,0,0
1,2019,2,12,6,3,49,0.7,-4.5,1,0,0,0
1,2019,2,12,7,0,49,0.7,-4.5,1,0,0,0
1,2019,2,12,7,1,49,0.4,-3.8,1,0,0.05,0
1,2019,2,12,7,2,49,0.4,-3.8,1,0,0.05,0.4
1,2019,2,12,7,3,49,0.4,-3.8,1,0,0.05,0.8
1,2019,2,12,8,0,49,0.4,-3.8,1,0,0.05,1.6
1,2019,2,12,8,1,44,0.3,-1.5,1,0,0.53,2.8
1,2019,2,12,8,2,44,0.3,-1.5,1,0,0.53,3.6
1,2019,2,12,8,3,44,0.3,-1.5,1,0,0.53,4.8
1,2019,2,12,9,0,44,0.3,-1.5,1,0,0.53,6.4
1,2019,2,12,9,1,38,0.9,0.4,2,0,1.07,7.2
1,2019,2,12,9,2,38,0.9,0.4,2,0,1.07,8.8
1,2019,2,12,9,3,38,0.9,0.4,2,0,1.07,6
1,2019,2,12,10,0,38,0.9,0.4,2,0,1.07,9.2
1,2019,2,12,10,1,37,1.9,2.6,1,0,1.65,10.8
1,2019,2,12,10,2,37,1.9,2.6,1,0,1.65,12
1,2019,2,12,10,3,37,1.9,2.6,1,0,1.65,12.8
1,2019,2,12,11,0,37,1.9,2.6,1,0,1.65,13.6
1,2019,2,12,11,1,34,2.8,3.5,1,0,2.08,14.4
1,2019,2,12,11,2,34,2.8,3.5,1,0,2.08,14.4
1,2019,2,12,11,3,34,2.8,3.5,1,0,2.08,14.4
1,2019,2,12,12,0,34,2.8,3.5,1,0,2.08,15.2
1,2019,2,12,12,1,33,2.1,4.3,1,0,2.3,15.6
1,2019,2,12,12,2,33,2.1,4.3,1,0,2.3,16
1,2019,2,12,12,3,33,2.1,4.3,1,0,2.3,16
1,2019,2,12,13,0,33,2.1,4.3,1,0,2.3,16
1,2019,2,12,13,1,29,3.4,5.4,1,0,2.21,15.6
1,2019,2,12,13,2,29,3.4,5.4,1,0,2.21,15.6
1,2019,2,12,13,3,29,3.4,5.4,1,0,2.21,15.2
1,2019,2,12,14,0,29,3.4,5.4,1,0,2.21,14
1,2019,2,12,14,1,27,3.6,6.2,1,0,1.92,13.6
1,2019,2,12,14,2,27,3.6,6.2,1,0,1.92,12.8
1,2019,2,12,14,3,27,3.6,6.2,1,0,1.92,12.4
1,2019,2,12,15,0,27,3.6,6.2,1,0,1.92,10.8
1,2019,2,12,15,1,28,2.4,5.4,2,0,1.25,10.8
1,2019,2,12,15,2,28,2.4,5.4,2,0,1.25,7.6
1,2019,2,12,15,3,28,2.4,5.4,2,0,1.25,4.4
1,2019,2,12,16,0,28,2.4,5.4,2,0,1.25,4.4
1,2019,2,12,16,1,28,2.1,5.3,3,0,0.63,5.2
1,2019,2,12,16,2,28,2.1,5.3,3,0,0.63,4
1,2019,2,12,16,3,28,2.1,5.3,3,0,0.63,2.4
1,2019,2,12,17,0,28,2.1,5.3,3,0,0.63,1.6
1,2019,2,12,17,1,31,1.7,4.6,3,0,0.15,1.2
1,2019,2,12,17,2,31,1.7,4.6,3,0,0.15,0.4
1,2019,2,12,17,3,31,1.7,4.6,3,0,0.15,0
1,2019,2,12,18,0,31,1.7,4.6,3,0,0.15,0
1,2019,2,12,18,1,33,1.4,4.3,3,0,0,0
1,2019,2,12,18,2,33,1.4,4.3,3,0,0,0
1,2019,2,12,18,3,33,1.4,4.3,3,0,0,0
1,2019,2,12,19,0,33,1.4,4.3,3,0,0,0
1,2019,2,12,19,1,37,0.9,3.3,4,0,0,0
1,2019,2,12,19,2,37,0.9,3.3,4,0,0,0
1,2019,2,12,19,3,37,0.9,3.3,4,0,0,0
1,2019,2,12,20,0,37,0.9,3.3,4,0,0,0
1,2019,2,12,20,1,38,1.4,3.1,3,0,0,0
1,2019,2,12,20,2,38,1.4,3.1,3,0,0,0
1,2019,2,12,20,3,38,1.4,3.1,3,0,0,0
1,2019,2,12,21,0,38,1.4,3.1,3,0,0,0
1,2019,2,12,21,1,39,0.8,3,4,0,0,0
1,2019,2,12,21,2,39,0.8,3,4,0,0,0
1,2019,2,12,21,3,39,0.8,3,4,0,0,0
1,2019,2,12,22,0,39,0.8,3,4,0,0,0
1,2019,2,12,22,1,51,0.6,2,4,0,0,0
1,2019,2,12,22,2,51,0.6,2,4,0,0,0
1,2019,2,12,22,3,51,0.6,2,4,0,0,0
1,2019,2,12,23,0,51,0.6,2,4,0,0,0
1,2019,2,12,23,1,51,0.6,2,4,0,0,0
1,2019,2,12,23,2,51,0.6,2,4,0,0,0
1,2019,2,12,23,3,51,0.6,2,4,0,0,0
